indicatorcode#indicatorname#topiccode1#topicname1#topiccode2#topicname2#topiccode3#topicname3#topiccode4#topicname4#topiccode5#topicname5
IN.HLTH.GOVHOSPTL.PER100K#Government Hospitals (Number) Per 100,000 Population###########7687#0# _api_read ,   page(7687)    per_page(1)     list parameter( indicator?id name topic?id )   
IN.HLTH.HIVDEATH.EST#HIV AIDS Related Death Estimates###########7688#0# _api_read ,   page(7688)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.1.M#Repetition rate in primary education (all grades), male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16217#0# _api_read ,   page(16217)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV#Repetition rate in lower secondary general education (all grades), both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16218#0# _api_read ,   page(16218)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.F#Repetition rate in lower secondary general education (all grades), female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16219#0# _api_read ,   page(16219)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G1#Repetition rate in Grade 1 of lower secondary general education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16220#0# _api_read ,   page(16220)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G1.F#Repetition rate in Grade 1 of lower secondary general education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16221#0# _api_read ,   page(16221)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G1.M#Repetition rate in Grade 1 of lower secondary general education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16222#0# _api_read ,   page(16222)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G2#Repetition rate in Grade 2 of lower secondary general education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16223#0# _api_read ,   page(16223)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G2.F#Repetition rate in Grade 2 of lower secondary general education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16224#0# _api_read ,   page(16224)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G2.M#Repetition rate in Grade 2 of lower secondary general education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16225#0# _api_read ,   page(16225)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G3#Repetition rate in Grade 3 of lower secondary general education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16226#0# _api_read ,   page(16226)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G3.F#Repetition rate in Grade 3 of lower secondary general education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16227#0# _api_read ,   page(16227)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G3.M#Repetition rate in Grade 3 of lower secondary general education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16228#0# _api_read ,   page(16228)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G4#Repetition rate in Grade 4 of lower secondary general education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16229#0# _api_read ,   page(16229)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G4.F#Repetition rate in Grade 4 of lower secondary general education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16230#0# _api_read ,   page(16230)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G4.M#Repetition rate in Grade 4 of lower secondary general education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16231#0# _api_read ,   page(16231)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G5#Repetition rate in Grade 5 of lower secondary general education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16232#0# _api_read ,   page(16232)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G5.F#Repetition rate in Grade 5 of lower secondary general education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16233#0# _api_read ,   page(16233)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.G5.M#Repetition rate in Grade 5 of lower secondary general education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16234#0# _api_read ,   page(16234)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.REPR.2.GPV.M#Repetition rate in lower secondary general education (all grades), male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16235#0# _api_read ,   page(16235)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFSPPT.1#Rate of out-of-school children of primary school age in pre-primary education, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16236#0# _api_read ,   page(16236)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFSPPT.1.F#Rate of out-of-school children of primary school age in pre-primary education, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16237#0# _api_read ,   page(16237)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFSPPT.1.M#Rate of out-of-school children of primary school age in pre-primary education, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16238#0# _api_read ,   page(16238)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.1#Rate of out-of-school children of primary school age, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16239#0# _api_read ,   page(16239)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.1.F#Rate of out-of-school children of primary school age, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16240#0# _api_read ,   page(16240)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.1.M#Rate of out-of-school children of primary school age, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16241#0# _api_read ,   page(16241)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.2#Rate of out-of-school adolescents of lower secondary school age, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16242#0# _api_read ,   page(16242)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.2.F#Rate of out-of-school adolescents of lower secondary school age, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16243#0# _api_read ,   page(16243)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.2.M#Rate of out-of-school adolescents of lower secondary school age, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16244#0# _api_read ,   page(16244)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.3.CP#Rate of out-of-school youth of upper secondary school age, both sexes (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16245#0# _api_read ,   page(16245)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.3.F.CP#Rate of out-of-school youth of upper secondary school age, female (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16246#0# _api_read ,   page(16246)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.3.M.CP#Rate of out-of-school youth of upper secondary school age, male (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16247#0# _api_read ,   page(16247)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1#UIS: Rate of out-of-school children of primary school age, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16248#0# _api_read ,   page(16248)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.F#UIS: Rate of out-of-school children of primary school age, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16249#0# _api_read ,   page(16249)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.M#UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16250#0# _api_read ,   page(16250)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q1#UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16251#0# _api_read ,   page(16251)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q1.F#UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16252#0# _api_read ,   page(16252)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q1.M#UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16253#0# _api_read ,   page(16253)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q2#UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16254#0# _api_read ,   page(16254)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q2.F#UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16255#0# _api_read ,   page(16255)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q2.M#UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16256#0# _api_read ,   page(16256)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q3#UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16257#0# _api_read ,   page(16257)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q3.F#UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16258#0# _api_read ,   page(16258)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q3.M#UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16259#0# _api_read ,   page(16259)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q4#UIS: Rate of out-of-school children of primary school age, fourth quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16260#0# _api_read ,   page(16260)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q4.F#UIS: Rate of out-of-school children of primary school age, fourth quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16261#0# _api_read ,   page(16261)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q4.M#UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16262#0# _api_read ,   page(16262)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q5#UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16263#0# _api_read ,   page(16263)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q5.F#UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16264#0# _api_read ,   page(16264)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.Q5.M#UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16265#0# _api_read ,   page(16265)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.RUR#UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16266#0# _api_read ,   page(16266)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.RUR.F#UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16267#0# _api_read ,   page(16267)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.RUR.M#UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16268#0# _api_read ,   page(16268)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.URB#UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16269#0# _api_read ,   page(16269)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.URB.F#UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16270#0# _api_read ,   page(16270)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.1.URB.M#UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16271#0# _api_read ,   page(16271)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2#UIS: Rate of out-of-school adolescents of lower secondary school age, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16272#0# _api_read ,   page(16272)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.F#UIS: Rate of out-of-school adolescents of lower secondary school age, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16273#0# _api_read ,   page(16273)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.M#UIS: Rate of out-of-school adolescents of lower secondary school age, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16274#0# _api_read ,   page(16274)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q1#UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16275#0# _api_read ,   page(16275)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q1.F#UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16276#0# _api_read ,   page(16276)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q1.M#UIS: Rate of out-of-school adolescents of lower secondary school age, poorest quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16277#0# _api_read ,   page(16277)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q2#UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16278#0# _api_read ,   page(16278)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q2.F#UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16279#0# _api_read ,   page(16279)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q2.M#UIS: Rate of out-of-school adolescents of lower secondary school age, second quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16280#0# _api_read ,   page(16280)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q3#UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16281#0# _api_read ,   page(16281)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q3.F#UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16282#0# _api_read ,   page(16282)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q3.M#UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16283#0# _api_read ,   page(16283)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q4#UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16284#0# _api_read ,   page(16284)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q4.F#UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16285#0# _api_read ,   page(16285)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q4.M#UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16286#0# _api_read ,   page(16286)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q5#UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16287#0# _api_read ,   page(16287)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q5.F#UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16288#0# _api_read ,   page(16288)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.Q5.M#UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16289#0# _api_read ,   page(16289)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.RUR#UIS: Rate of out-of-school adolescents of lower secondary school age, rural, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16290#0# _api_read ,   page(16290)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.RUR.F#UIS: Rate of out-of-school adolescents of lower secondary school age, rural, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16291#0# _api_read ,   page(16291)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.RUR.M#UIS: Rate of out-of-school adolescents of lower secondary school age, rural, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16292#0# _api_read ,   page(16292)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.URB#UIS: Rate of out-of-school adolescents of lower secondary school age, urban, both sexes (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16293#0# _api_read ,   page(16293)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.URB.F#UIS: Rate of out-of-school adolescents of lower secondary school age, urban, female (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16294#0# _api_read ,   page(16294)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.ROFST.H.2.URB.M#UIS: Rate of out-of-school adolescents of lower secondary school age, urban, male (household survey data) (%)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16295#0# _api_read ,   page(16295)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.1.G1#Population of the official entrance age to primary education, both sexes (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16296#0# _api_read ,   page(16296)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.1.G1.F#Population of the official entrance age to primary education, female (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16297#0# _api_read ,   page(16297)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.1.G1.M#Population of the official entrance age to primary education, male (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16298#0# _api_read ,   page(16298)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.23.GPV.G1#Population of the official entrance age to secondary general education, both sexes (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16299#0# _api_read ,   page(16299)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.23.GPV.G1.F#Population of the official entrance age to secondary general education, female (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16300#0# _api_read ,   page(16300)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.23.GPV.G1.M#Population of the official entrance age to secondary general education, male (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16301#0# _api_read ,   page(16301)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.4#School age population, post-secondary non-tertiary education, both sexes (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16302#0# _api_read ,   page(16302)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.4.F#School age population, post-secondary non-tertiary education, female (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16303#0# _api_read ,   page(16303)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.4.M#School age population, post-secondary non-tertiary education, male (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16304#0# _api_read ,   page(16304)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.CE#Population of compulsory school age, both sexes (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16305#0# _api_read ,   page(16305)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.CE.F#Population of compulsory school age, female (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16306#0# _api_read ,   page(16306)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SAP.CE.M#Population of compulsory school age, male (number)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16307#0# _api_read ,   page(16307)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.0#School life expectancy, pre-primary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16308#0# _api_read ,   page(16308)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.0.F#School life expectancy, pre-primary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16309#0# _api_read ,   page(16309)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.0.GPI#School life expectancy, pre-primary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16310#0# _api_read ,   page(16310)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.0.M#School life expectancy, pre-primary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16311#0# _api_read ,   page(16311)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.1#School life expectancy, primary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16312#0# _api_read ,   page(16312)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.1.F#School life expectancy, primary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16313#0# _api_read ,   page(16313)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.1.GPI#School life expectancy, primary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16314#0# _api_read ,   page(16314)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.1.M#School life expectancy, primary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16315#0# _api_read ,   page(16315)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.12#School life expectancy, primary and lower secondary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16316#0# _api_read ,   page(16316)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.12.F#School life expectancy, primary and lower secondary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16317#0# _api_read ,   page(16317)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.12.M#School life expectancy, primary and lower secondary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16318#0# _api_read ,   page(16318)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.123#School life expectancy, primary and secondary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16319#0# _api_read ,   page(16319)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.123.F#School life expectancy, primary and secondary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16320#0# _api_read ,   page(16320)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.123.GPI#School life expectancy, primary and secondary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16321#0# _api_read ,   page(16321)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.123.M#School life expectancy, primary and secondary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16322#0# _api_read ,   page(16322)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.1t6.GPI#School life expectancy, primary to tertiary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16323#0# _api_read ,   page(16323)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.23#School life expectancy, secondary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16324#0# _api_read ,   page(16324)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.23.F#School life expectancy, secondary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16325#0# _api_read ,   page(16325)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.23.GPI#School life expectancy, secondary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16326#0# _api_read ,   page(16326)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.23.M#School life expectancy, secondary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16327#0# _api_read ,   page(16327)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.4#School life expectancy, post-secondary non-tertiary, both sexes (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16328#0# _api_read ,   page(16328)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.4.F#School life expectancy, post-secondary non-tertiary, female (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16329#0# _api_read ,   page(16329)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.4.GPI#School life expectancy, post-secondary non-tertiary, gender parity index (GPI)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16330#0# _api_read ,   page(16330)    per_page(1)     list parameter( indicator?id name topic?id )   
UIS.SLE.4.M#School life expectancy, post-secondary non-tertiary, male (years)#4#Education#4#Education#21#Trade#15#Social Development#15#Social Development#16331#0# _api_read ,   page(16331)    per_page(1)     list parameter( indicator?id name topic?id )   
